Make,Model,Fuel Type,Customer ID,Customer Location,Customer Age,Final Price,Registration Number
Hyundai,Tucson,Electric,CUST3035,Los Angeles,48,64537.17,REG-76698
Mercedes,GLA,Petrol,CUST7740,Los Angeles,64,49218.73,REG-50420
Toyota,Rav4,Electric,CUST5260,Los Angeles,20,48495.06,REG-35605
Toyota,Highlander,Hybrid,CUST6515,San Francisco,64,47938.67,REG-19569
Audi,Q5,Petrol,CUST2735,New York,24,8496.76,REG-75174
Chevrolet,Malibu,Hybrid,CUST8338,New York,36,35775.78,REG-11770
Toyota,Camry,Diesel,CUST8147,Seattle,69,51528.08,REG-25744
Chevrolet,Equinox,Hybrid,CUST9202,Dallas,41,85471.61,REG-28007
Kia,Sorento,Hybrid,CUST1774,Miami,63,79928.15,REG-13372
Chevrolet,Equinox,Electric,CUST4242,Boston,37,42707.9,REG-62493
Honda,Pilot,Petrol,CUST3513,Denver,44,39528.97,REG-45962
Ford,Escape,Hybrid,CUST3414,Denver,25,6002,REG-88801
Mercedes,GLC,Hybrid,CUST8748,Denver,38,37275.86,REG-39734
Mercedes,GLA,Hybrid,CUST4351,Los Angeles,22,32017.97,REG-91920
Chevrolet,Traverse,Diesel,CUST8349,Miami,29,13550.41,REG-77823
Toyota,Highlander,Diesel,CUST9003,Chicago,28,66254.73,REG-45525
Toyota,Camry,Hybrid,CUST3516,Dallas,22,55282.45,REG-69566
Nissan,Altima,Electric,CUST7166,Houston,44,53857.7,REG-26179
Nissan,Sentra,Petrol,CUST4950,Los Angeles,26,50427.49,REG-41024
Mercedes,GLA,Diesel,CUST4040,San Francisco,46,36414.78,REG-35927
Ford,Focus,Electric,CUST2313,Los Angeles,40,52330.41,REG-13490
BMW,5 Series,Petrol,CUST5689,Dallas,30,55936.76,REG-28211
Honda,Pilot,Hybrid,CUST2520,Houston,61,25242.29,REG-77773
Kia,Seltos,Electric,CUST7647,Denver,50,20894.81,REG-27789
Chevrolet,Equinox,Electric,CUST1800,Chicago,60,8719,REG-95254
Audi,A3,Hybrid,CUST3103,New York,30,15900.24,REG-75881
Chevrolet,Tahoe,Electric,CUST1202,Los Angeles,56,13861.36,REG-86755
Toyota,Corolla,Petrol,CUST7816,Boston,31,17637.35,REG-45452
Toyota,Camry,Petrol,CUST7711,Los Angeles,35,30709.96,REG-35914
Nissan,Sentra,Hybrid,CUST1914,Houston,58,74290.28,REG-39098
Hyundai,Sonata,Petrol,CUST9612,New York,46,74479.97,REG-94013
Kia,Sportage,Hybrid,CUST5858,Houston,31,79106.16,REG-41970
Chevrolet,Malibu,Diesel,CUST5456,New York,23,79131.21,REG-27751
Kia,Soul,Electric,CUST1325,Boston,34,21194.06,REG-17141
Audi,A4,Electric,CUST2384,Boston,51,51074.1,REG-52053
Kia,Soul,Petrol,CUST2188,Los Angeles,40,33013.41,REG-80719
Audi,Q7,Petrol,CUST4105,Dallas,31,7423.63,REG-77413
Kia,Soul,Petrol,CUST6479,New York,56,3052.95,REG-72837
Toyota,Corolla,Diesel,CUST4154,New York,42,34393.36,REG-12632
Hyundai,Sonata,Diesel,CUST2129,Seattle,50,53088.57,REG-73883
Nissan,Altima,Petrol,CUST2852,Miami,42,66584.43,REG-48983
BMW,X5,Hybrid,CUST1797,Dallas,61,69293.27,REG-16067
Hyundai,Tucson,Petrol,CUST1985,Boston,41,68958.82,REG-96068
Honda,Pilot,Electric,CUST7904,New York,21,39484.3,REG-89829
Chevrolet,Traverse,Hybrid,CUST2845,Seattle,64,75895.43,REG-16228
Audi,Q7,Petrol,CUST9123,Boston,39,80330.82,REG-12849
Kia,Soul,Diesel,CUST7960,Boston,26,28535.88,REG-88728
Toyota,Camry,Electric,CUST4938,Houston,60,79564.32,REG-60175
Mercedes,C-Class,Hybrid,CUST3126,Miami,31,27002.66,REG-58429
Mercedes,C-Class,Hybrid,CUST1444,Boston,49,24497.55,REG-32285
Nissan,Murano,Hybrid,CUST4203,Houston,64,18661.93,REG-88779
Chevrolet,Traverse,Hybrid,CUST7333,San Francisco,63,20997.63,REG-87519
Mercedes,GLC,Hybrid,CUST9515,Miami,28,15744.05,REG-23245
Nissan,Sentra,Hybrid,CUST1814,Boston,57,70442.14,REG-77288
Nissan,Altima,Diesel,CUST1417,Boston,67,6233.78,REG-81517
Hyundai,Santa Fe,Electric,CUST6699,Boston,22,6011.53,REG-64904
Nissan,Altima,Electric,CUST6304,Dallas,48,9196.01,REG-73617
Mercedes,C-Class,Diesel,CUST1950,San Francisco,41,36582.05,REG-81422
BMW,X3,Hybrid,CUST1642,Dallas,56,2614.42,REG-76681
BMW,X5,Electric,CUST6641,Seattle,18,75535.87,REG-11542
Honda,Accord,Diesel,CUST3631,Denver,38,51334.33,REG-51141
Nissan,Rogue,Hybrid,CUST7598,Houston,68,17719.99,REG-35200
Honda,Pilot,Hybrid,CUST9475,Chicago,68,70741.74,REG-19351
Toyota,Camry,Electric,CUST6671,New York,65,60891.66,REG-12452
Honda,Pilot,Hybrid,CUST4630,Boston,62,67943.51,REG-85205
Audi,A3,Diesel,CUST8525,Houston,27,3232.88,REG-66467
Toyota,Highlander,Hybrid,CUST3812,Houston,36,67033.43,REG-79708
Kia,Sorento,Petrol,CUST3105,Boston,39,48127.37,REG-35231
BMW,3 Series,Electric,CUST9316,Denver,66,40252.45,REG-81443
Kia,Seltos,Hybrid,CUST7133,San Francisco,40,19050.83,REG-52366
Audi,Q7,Petrol,CUST6893,Houston,35,4094.23,REG-64171
Ford,Escape,Electric,CUST7484,Boston,66,61790.73,REG-95184
Chevrolet,Tahoe,Diesel,CUST4271,Houston,52,6769.55,REG-27612
BMW,X3,Hybrid,CUST9504,Seattle,36,7433.52,REG-36230
Hyundai,Tucson,Electric,CUST6656,Seattle,70,45483.97,REG-32591
Ford,Focus,Hybrid,CUST2253,San Francisco,38,63035.06,REG-35853
Hyundai,Santa Fe,Petrol,CUST2713,Denver,69,82867.52,REG-93556
Toyota,Highlander,Hybrid,CUST9535,San Francisco,53,50000.49,REG-55275
Hyundai,Tucson,Petrol,CUST8366,Dallas,60,25695.63,REG-92160
Kia,Soul,Petrol,CUST8233,Seattle,70,54365.47,REG-76804
Mercedes,GLA,Electric,CUST7424,Chicago,45,10946.7,REG-33671
Toyota,Highlander,Hybrid,CUST7060,Denver,23,45201.34,REG-59092
Toyota,Highlander,Petrol,CUST4673,Dallas,68,36495.05,REG-64585
Toyota,Corolla,Petrol,CUST2900,New York,60,75845.68,REG-99384
Nissan,Rogue,Diesel,CUST6309,Dallas,46,60411.11,REG-36598
Hyundai,Sonata,Petrol,CUST9432,Houston,60,47307.7,REG-86878
Mercedes,C-Class,Electric,CUST5731,San Francisco,44,22359.31,REG-94800
Mercedes,GLC,Petrol,CUST2262,Chicago,46,51101.4,REG-71758
Ford,Explorer,Petrol,CUST6943,New York,58,28057.34,REG-22062
Chevrolet,Equinox,Diesel,CUST1406,Chicago,70,58003.45,REG-70090
Hyundai,Sonata,Diesel,CUST6357,Los Angeles,18,82938.89,REG-93537
Chevrolet,Tahoe,Hybrid,CUST4304,Seattle,68,62231.84,REG-12045
Hyundai,Tucson,Diesel,CUST9131,Dallas,65,6574.14,REG-64726
Toyota,Highlander,Electric,CUST4642,Boston,40,53678.43,REG-49019
BMW,5 Series,Electric,CUST8906,Dallas,50,59608.54,REG-31367
BMW,3 Series,Electric,CUST8406,Houston,69,50101.26,REG-97850
Toyota,Highlander,Hybrid,CUST2672,San Francisco,24,14828.49,REG-22710
Audi,A3,Hybrid,CUST3689,Houston,30,53638.59,REG-10336
Toyota,Camry,Electric,CUST5602,Miami,39,26457.91,REG-59464
Honda,Pilot,Diesel,CUST4682,Dallas,30,40917.37,REG-25062
Audi,Q5,Electric,CUST9878,Dallas,45,47456.04,REG-55874
Audi,A4,Petrol,CUST2629,Miami,24,51767.83,REG-62636
Hyundai,Elantra,Electric,CUST5996,New York,36,83331.83,REG-62152
Honda,CR-V,Electric,CUST1707,New York,63,10959.94,REG-39014
Toyota,Rav4,Hybrid,CUST1882,Los Angeles,32,10423.63,REG-28552
Kia,Sportage,Diesel,CUST9176,Los Angeles,25,27779.12,REG-53743
Kia,Soul,Electric,CUST7176,Miami,22,3374.97,REG-32103
Hyundai,Santa Fe,Electric,CUST3684,Chicago,43,14362.5,REG-21115
Hyundai,Sonata,Electric,CUST6604,Houston,64,28712.71,REG-57876
Honda,CR-V,Hybrid,CUST5049,San Francisco,42,34887.7,REG-43971
Chevrolet,Malibu,Diesel,CUST6901,Miami,55,28655.75,REG-64168
Kia,Seltos,Hybrid,CUST2558,Denver,38,37734.16,REG-83481
Honda,CR-V,Electric,CUST8876,Los Angeles,36,76109.55,REG-26218
Chevrolet,Traverse,Electric,CUST7297,Seattle,43,40315.44,REG-60331
Nissan,Altima,Petrol,CUST5793,Denver,56,55373.2,REG-52906
Kia,Seltos,Hybrid,CUST3903,San Francisco,47,46320.36,REG-93056
Audi,Q7,Electric,CUST4194,Chicago,24,53867.87,REG-83427
Audi,Q5,Hybrid,CUST8046,Boston,19,45796.19,REG-57437
Chevrolet,Equinox,Diesel,CUST4746,Los Angeles,62,43323.15,REG-82373
Nissan,Rogue,Hybrid,CUST4894,Miami,23,42405.48,REG-25008
Kia,Sportage,Hybrid,CUST7656,Dallas,51,80923.77,REG-10035
Ford,Fusion,Hybrid,CUST1634,Seattle,55,75405.14,REG-76498
Hyundai,Santa Fe,Electric,CUST1677,Seattle,22,38826.08,REG-52470
Honda,Civic,Petrol,CUST5325,Seattle,37,9028.02,REG-92138
BMW,X3,Petrol,CUST7125,Seattle,49,37646.81,REG-54358
Ford,Escape,Diesel,CUST2797,New York,70,59074.27,REG-86888
Mercedes,E-Class,Diesel,CUST3009,Chicago,46,62045.63,REG-27422
Nissan,Murano,Electric,CUST6931,Seattle,66,12096.87,REG-28441
Ford,Explorer,Petrol,CUST9131,Houston,34,46385.11,REG-32305
Kia,Soul,Hybrid,CUST1304,Denver,20,15449.74,REG-45240
Hyundai,Santa Fe,Petrol,CUST9143,Denver,52,7519.74,REG-78100
Nissan,Rogue,Petrol,CUST1286,Houston,57,44700.53,REG-21240
Honda,CR-V,Electric,CUST9831,Los Angeles,60,20811.89,REG-37174
BMW,3 Series,Petrol,CUST8297,Houston,55,26197.28,REG-49494
Hyundai,Santa Fe,Petrol,CUST8305,San Francisco,65,79161.65,REG-64661
Chevrolet,Traverse,Electric,CUST1436,Denver,39,5438.67,REG-24551
Audi,A4,Petrol,CUST9206,Miami,56,20517.3,REG-64680
Ford,Escape,Electric,CUST5818,San Francisco,32,53931.63,REG-50441
Chevrolet,Traverse,Electric,CUST7003,New York,68,19704.38,REG-23826
Chevrolet,Malibu,Electric,CUST9415,Houston,66,18870.47,REG-30664
Nissan,Altima,Diesel,CUST6433,Denver,54,66470.59,REG-65610
Toyota,Corolla,Electric,CUST7023,Miami,44,74788.1,REG-93293
Mercedes,C-Class,Petrol,CUST5848,New York,54,28711.88,REG-30979
Chevrolet,Malibu,Diesel,CUST2284,Dallas,70,26375.76,REG-90894
Kia,Soul,Diesel,CUST4536,Chicago,33,30851.75,REG-54188
Honda,CR-V,Electric,CUST9645,Denver,31,20161.48,REG-92587
Nissan,Rogue,Petrol,CUST4993,Seattle,27,32257.71,REG-31696
Toyota,Rav4,Petrol,CUST3241,New York,42,22610.57,REG-74143
Nissan,Rogue,Electric,CUST9282,Boston,53,71017.68,REG-20219
Audi,Q7,Diesel,CUST1148,Dallas,34,74568.26,REG-35912
BMW,3 Series,Hybrid,CUST2869,Dallas,42,13593.54,REG-72029
Mercedes,GLA,Hybrid,CUST5177,Los Angeles,64,51083.81,REG-88541
Mercedes,C-Class,Hybrid,CUST4610,Miami,19,47259.87,REG-74124
Mercedes,GLC,Diesel,CUST9724,Boston,66,38997.46,REG-17645
Toyota,Corolla,Electric,CUST4427,Chicago,19,16951.62,REG-51999
Mercedes,GLC,Electric,CUST9465,New York,42,26186.87,REG-82652
Nissan,Murano,Petrol,CUST1921,Los Angeles,36,43504.59,REG-60357
Audi,A4,Hybrid,CUST2621,San Francisco,44,41277.16,REG-41837
Chevrolet,Equinox,Diesel,CUST7606,Chicago,53,72947.28,REG-19495
Kia,Soul,Electric,CUST2000,Chicago,30,4044.01,REG-59928
Hyundai,Tucson,Electric,CUST4817,Chicago,57,67857.44,REG-30903
Audi,Q7,Hybrid,CUST8228,Seattle,40,66462.68,REG-26374
Hyundai,Sonata,Hybrid,CUST3456,Boston,59,40979.73,REG-58665
Kia,Soul,Diesel,CUST4425,Miami,40,38220.31,REG-44593
Chevrolet,Equinox,Diesel,CUST9775,Houston,65,75064.58,REG-83865
Ford,Escape,Diesel,CUST5178,Denver,41,71239.23,REG-31901
Hyundai,Tucson,Petrol,CUST5085,Los Angeles,62,65709.88,REG-36091
Hyundai,Sonata,Petrol,CUST7722,Seattle,51,18945.8,REG-65266
Honda,Accord,Hybrid,CUST3504,Seattle,18,44388.89,REG-11355
Chevrolet,Traverse,Electric,CUST6369,Miami,49,42427.78,REG-67609
Chevrolet,Tahoe,Petrol,CUST2732,Los Angeles,56,74995.89,REG-58231
Nissan,Rogue,Diesel,CUST6842,Seattle,40,20921.54,REG-24470
Ford,Explorer,Diesel,CUST6224,Denver,68,49955.23,REG-94584
Nissan,Murano,Diesel,CUST7243,Miami,48,5492.89,REG-94523
